DATE	ASS_ASSIGNMENT	prediction
2012-12-28 01:00:00	Gestion Relation Clienteles	0.0
2012-12-28 01:00:00	Gestion Renault	0.0
2012-12-28 01:00:00	Japon	0.40533638097318025
2012-12-28 01:00:00	Médical	0.7373053449039002
2012-12-28 01:00:00	Nuit	11.054991175262412
2012-12-28 01:00:00	RENAULT	0.2827932158622204
2012-12-28 01:00:00	Regulation Medicale	0.11617907559050789
2012-12-28 01:00:00	SAP	0.0
2012-12-28 01:00:00	Services	0.4669746434424926
2012-12-28 01:00:00	Tech. Axa	4.550723935947312
2012-12-28 01:00:00	Tech. Inter	0.19927642490382702
2012-12-28 01:00:00	Téléphonie	16.01055265705361
2012-12-28 01:30:00	CMS	0.0
2012-12-28 01:30:00	Crises	0.0
2012-12-28 01:30:00	Domicile	0.3131003119052034
2012-12-28 01:30:00	Gestion	0.0
2012-12-28 01:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 01:30:00	Gestion Assurances	0.0
2012-12-28 01:30:00	Gestion Relation Clienteles	0.0
2012-12-28 01:30:00	Gestion Renault	0.0
2012-12-28 01:30:00	Japon	0.18941457679047424
2012-12-28 01:30:00	Médical	0.5768102973740552
2012-12-28 01:30:00	Nuit	7.927661970457485
2012-12-28 01:30:00	RENAULT	0.0
2012-12-28 01:30:00	Regulation Medicale	0.24302591627195946
2012-12-28 01:30:00	SAP	0.0
2012-12-28 01:30:00	Services	0.7557027553236972
2012-12-28 01:30:00	Tech. Axa	2.262973270532511
2012-12-28 01:30:00	Tech. Inter	0.0
2012-12-28 01:30:00	Téléphonie	12.300950371840502
2012-12-28 02:00:00	CMS	0.0
2012-12-28 02:00:00	Crises	0.0
2012-12-28 02:00:00	Domicile	0.09515575521487296
2012-12-28 02:00:00	Gestion	0.0
2012-12-28 02:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 02:00:00	Gestion Assurances	0.0
2012-12-28 02:00:00	Gestion Relation Clienteles	0.0
2012-12-28 02:00:00	Gestion Renault	0.0
2012-12-28 02:00:00	Japon	0.0
2012-12-28 02:00:00	Médical	0.6187872569120723
2012-12-28 02:00:00	Nuit	5.493938154846479
2012-12-28 02:00:00	RENAULT	0.09515575521487296
2012-12-28 02:00:00	Regulation Medicale	0.0
2012-12-28 02:00:00	SAP	0.0
2012-12-28 02:00:00	Services	0.2827932158622204
2012-12-28 02:00:00	Tech. Axa	3.051236420711476
2012-12-28 02:00:00	Tech. Inter	0.0
2012-12-28 02:00:00	Téléphonie	14.008290166776028
2012-12-28 02:30:00	CMS	0.0
2012-12-28 02:30:00	Crises	0.0
2012-12-28 02:30:00	Domicile	0.4861494833483837
2012-12-28 02:30:00	Gestion	0.0
2012-12-28 02:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 02:30:00	Gestion Assurances	0.0
2012-12-28 02:30:00	Gestion Relation Clienteles	0.0
2012-12-28 02:30:00	Gestion Renault	0.0
2012-12-28 02:30:00	Japon	0.09515575521487296
2012-12-28 02:30:00	Médical	0.3849882628426693
2012-12-28 02:30:00	Nuit	6.895198813583687
2012-12-28 02:30:00	RENAULT	0.0
2012-12-28 02:30:00	Regulation Medicale	0.0
2012-12-28 02:30:00	SAP	0.0
2012-12-28 02:30:00	Services	0.29256344876254836
2012-12-28 02:30:00	Tech. Axa	1.471272969315418
2012-12-28 02:30:00	Tech. Inter	0.09515575521487296
2012-12-28 02:30:00	Téléphonie	11.301272441551436
2012-12-28 03:00:00	CMS	0.0
2012-12-28 03:00:00	Crises	0.0
2012-12-28 03:00:00	Domicile	0.18941457679047424
2012-12-28 03:00:00	Gestion	0.0
2012-12-28 03:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 03:00:00	Gestion Assurances	0.0
2012-12-28 03:00:00	Gestion Relation Clienteles	0.0
2012-12-28 03:00:00	Gestion Renault	0.0
2012-12-28 03:00:00	Japon	0.29256344876254836
2012-12-28 03:00:00	Médical	0.3849882628426693
2012-12-28 03:00:00	Nuit	4.253699052401507
2012-12-28 03:00:00	RENAULT	0.09515575521487296
2012-12-28 03:00:00	Regulation Medicale	0.11617907559050789
2012-12-28 03:00:00	SAP	0.0
2012-12-28 03:00:00	Services	0.18941457679047424
2012-12-28 03:00:00	Tech. Axa	0.9046705472013006
2012-12-28 03:00:00	Tech. Inter	0.0
2012-12-28 03:00:00	Téléphonie	8.856765990843305
2012-12-28 03:30:00	CMS	0.0
2012-12-28 03:30:00	Crises	0.0
2012-12-28 03:30:00	Domicile	0.0
2012-12-28 03:30:00	Gestion	0.0
2012-12-28 03:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 03:30:00	Gestion Assurances	0.0
2012-12-28 03:30:00	Gestion Relation Clienteles	0.0
2012-12-28 03:30:00	Gestion Renault	0.0
2012-12-28 03:30:00	Japon	0.09515575521487296
2012-12-28 03:30:00	Médical	0.29256344876254836
2012-12-28 03:30:00	Nuit	5.737869334798537
2012-12-28 03:30:00	RENAULT	0.0
2012-12-28 03:30:00	Regulation Medicale	0.0
2012-12-28 03:30:00	SAP	0.0
2012-12-28 03:30:00	Services	0.0
2012-12-28 03:30:00	Tech. Axa	1.7106176584956745
2012-12-28 03:30:00	Tech. Inter	0.09515575521487296
2012-12-28 03:30:00	Téléphonie	6.218429272606496
2012-12-28 04:00:00	CMS	0.0
2012-12-28 04:00:00	Crises	0.0
2012-12-28 04:00:00	Domicile	0.09515575521487296
2012-12-28 04:00:00	Gestion	0.0
2012-12-28 04:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 04:00:00	Gestion Assurances	0.0
2012-12-28 04:00:00	Gestion Relation Clienteles	0.0
2012-12-28 04:00:00	Gestion Renault	0.0
2012-12-28 04:00:00	Japon	0.0
2012-12-28 04:00:00	Médical	0.3946592052808473
2012-12-28 04:00:00	Nuit	4.759565048980907
2012-12-28 04:00:00	RENAULT	0.0
2012-12-28 04:00:00	Regulation Medicale	0.11617907559050789
2012-12-28 04:00:00	SAP	0.0
2012-12-28 04:00:00	Services	0.09515575521487296
2012-12-28 04:00:00	Tech. Axa	0.7741358069017945
2012-12-28 04:00:00	Tech. Inter	0.18941457679047424
2012-12-28 04:00:00	Téléphonie	5.144875272749754
2012-12-28 04:30:00	CMS	0.0
2012-12-28 04:30:00	Crises	0.0
2012-12-28 04:30:00	Domicile	0.0
2012-12-28 04:30:00	Gestion	0.0
2012-12-28 04:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 04:30:00	Gestion Assurances	0.0
2012-12-28 04:30:00	Gestion Relation Clienteles	0.0
2012-12-28 04:30:00	Gestion Renault	0.0
2012-12-28 04:30:00	Japon	0.29256344876254836
2012-12-28 04:30:00	Médical	0.5285079312291385
2012-12-28 04:30:00	Nuit	4.996168270541796
2012-12-28 04:30:00	RENAULT	0.0
2012-12-28 04:30:00	Regulation Medicale	0.0
2012-12-28 04:30:00	SAP	0.0
2012-12-28 04:30:00	Services	0.0
2012-12-28 04:30:00	Tech. Axa	1.2517857249895892
2012-12-28 04:30:00	Tech. Inter	0.09515575521487296
2012-12-28 04:30:00	Téléphonie	6.472532910579105
2012-12-28 05:00:00	CMS	0.0
2012-12-28 05:00:00	Crises	0.0
2012-12-28 05:00:00	Domicile	0.0
2012-12-28 05:00:00	Gestion	0.0
2012-12-28 05:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 05:00:00	Gestion Assurances	0.0
2012-12-28 05:00:00	Gestion Relation Clienteles	0.0
2012-12-28 05:00:00	Gestion Renault	0.0
2012-12-28 05:00:00	Japon	0.4861494833483837
2012-12-28 05:00:00	Médical	0.3849882628426693
2012-12-28 05:00:00	Nuit	4.603354841284439
2012-12-28 05:00:00	RENAULT	0.09515575521487296
2012-12-28 05:00:00	Regulation Medicale	0.0
2012-12-28 05:00:00	SAP	0.0
2012-12-28 05:00:00	Services	0.09515575521487296
2012-12-28 05:00:00	Tech. Axa	1.4165896064050365
2012-12-28 05:00:00	Tech. Inter	0.3131003119052034
2012-12-28 05:00:00	Téléphonie	7.811945289691402
2012-12-28 05:30:00	CMS	0.0
2012-12-28 05:30:00	Crises	0.0
2012-12-28 05:30:00	Domicile	0.29256344876254836
2012-12-28 05:30:00	Gestion	0.0
2012-12-28 05:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 05:30:00	Gestion Assurances	0.0
2012-12-28 05:30:00	Gestion Relation Clienteles	0.0
2012-12-28 05:30:00	Gestion Renault	0.0
2012-12-28 05:30:00	Japon	0.0
2012-12-28 05:30:00	Médical	0.09515575521487296
2012-12-28 05:30:00	Nuit	8.01390696490351
2012-12-28 05:30:00	RENAULT	0.0
2012-12-28 05:30:00	Regulation Medicale	0.21898738542800888
2012-12-28 05:30:00	SAP	0.0
2012-12-28 05:30:00	Services	0.19927642490382702
2012-12-28 05:30:00	Tech. Axa	1.7720585925589716
2012-12-28 05:30:00	Tech. Inter	0.0
2012-12-28 05:30:00	Téléphonie	11.85191975441662
2012-12-28 06:00:00	CMS	0.0
2012-12-28 06:00:00	Crises	0.0
2012-12-28 06:00:00	Domicile	0.18941457679047424
2012-12-28 06:00:00	Gestion	0.0
2012-12-28 06:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 06:00:00	Gestion Assurances	0.0
2012-12-28 06:00:00	Gestion Relation Clienteles	0.0
2012-12-28 06:00:00	Gestion Renault	0.0
2012-12-28 06:00:00	Japon	0.5768102973740596
2012-12-28 06:00:00	Médical	0.7373053449039002
2012-12-28 06:00:00	Nuit	11.57705718491506
2012-12-28 06:00:00	RENAULT	0.29256344876254836
2012-12-28 06:00:00	Regulation Medicale	0.0
2012-12-28 06:00:00	SAP	0.0
2012-12-28 06:00:00	Services	0.09515575521487296
2012-12-28 06:00:00	Tech. Axa	1.9727081046412676
2012-12-28 06:00:00	Tech. Inter	0.18941457679047424
2012-12-28 06:00:00	Téléphonie	20.18935473965236
2012-12-28 06:30:00	CMS	0.0
2012-12-28 06:30:00	Crises	0.0
2012-12-28 06:30:00	Domicile	0.18941457679047424
2012-12-28 06:30:00	Gestion	0.0
2012-12-28 06:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 06:30:00	Gestion Assurances	0.0
2012-12-28 06:30:00	Gestion Relation Clienteles	0.0
2012-12-28 06:30:00	Gestion Renault	0.0
2012-12-28 06:30:00	Japon	0.29256344876254836
2012-12-28 06:30:00	Médical	0.5967721991620456
2012-12-28 06:30:00	Nuit	12.580249070676155
2012-12-28 06:30:00	RENAULT	0.6864400837719886
2012-12-28 06:30:00	Regulation Medicale	0.0
2012-12-28 06:30:00	SAP	0.0
2012-12-28 06:30:00	Services	0.0
2012-12-28 06:30:00	Tech. Axa	4.965396976413727
2012-12-28 06:30:00	Tech. Inter	0.19927642490382702
2012-12-28 06:30:00	Tech. Total	0.6441709768506776
2012-12-28 06:30:00	Téléphonie	17.948386902389387
2012-12-28 07:00:00	CMS	0.0
2012-12-28 07:00:00	Crises	0.0
2012-12-28 07:00:00	Domicile	0.09515575521487296
2012-12-28 07:00:00	Gestion	0.0
2012-12-28 07:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 07:00:00	Gestion Assurances	0.0
2012-12-28 07:00:00	Gestion Relation Clienteles	0.0
2012-12-28 07:00:00	Gestion Renault	0.0
2012-12-28 07:00:00	Japon	0.9032264967323966
2012-12-28 07:00:00	Mécanicien	0.0
2012-12-28 07:00:00	Médical	0.3849882628426693
2012-12-28 07:00:00	Nuit	29.958849326831007
2012-12-28 07:00:00	RENAULT	1.6547076396979143
2012-12-28 07:00:00	Regulation Medicale	0.0
2012-12-28 07:00:00	SAP	0.0
2012-12-28 07:00:00	Services	0.18941457679047424
2012-12-28 07:00:00	Tech. Axa	6.2987207236155935
2012-12-28 07:00:00	Tech. Inter	0.40533638097318025
2012-12-28 07:00:00	Tech. Total	1.5890079498603482
2012-12-28 07:00:00	Téléphonie	45.45866413196635
2012-12-28 07:30:00	CAT	0.37530795863728983
2012-12-28 07:30:00	CMS	0.0
2012-12-28 07:30:00	Crises	0.0
2012-12-28 07:30:00	Domicile	1.476320093079111
2012-12-28 07:30:00	Gestion	0.0
2012-12-28 07:30:00	Gestion - Accueil Telephonique	0.10462171926871822
2012-12-28 07:30:00	Gestion Assurances	0.0
2012-12-28 07:30:00	Gestion Relation Clienteles	0.0
2012-12-28 07:30:00	Gestion Renault	0.0
2012-12-28 07:30:00	Japon	0.37530795863728983
2012-12-28 07:30:00	Manager	0.0
2012-12-28 07:30:00	Mécanicien	0.09515575521487296
2012-12-28 07:30:00	Médical	1.0304803559841336
2012-12-28 07:30:00	Nuit	12.385529745845387
2012-12-28 07:30:00	RENAULT	8.64666973227498
2012-12-28 07:30:00	Regulation Medicale	0.09515575521487296
2012-12-28 07:30:00	SAP	0.0
2012-12-28 07:30:00	Services	0.6864400837719886
2012-12-28 07:30:00	Tech. Axa	39.770816672328436
2012-12-28 07:30:00	Tech. Inter	1.9648143822757813
2012-12-28 07:30:00	Tech. Total	2.771724705863261
2012-12-28 07:30:00	Téléphonie	62.4718203558527
2012-12-28 08:00:00	CAT	17.596679384935857
2012-12-28 08:00:00	CMS	0.0
2012-12-28 08:00:00	Domicile	2.5235766647541347
2012-12-28 08:00:00	Gestion	0.0
2012-12-28 08:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 08:00:00	Gestion Assurances	0.0
2012-12-28 08:00:00	Gestion Relation Clienteles	0.0
2012-12-28 08:00:00	Gestion Renault	0.0
2012-12-28 08:00:00	Japon	0.3849882628426693
2012-12-28 08:00:00	Manager	0.0
2012-12-28 08:00:00	Mécanicien	0.5578086769978396
2012-12-28 08:00:00	Médical	3.4006735420081435
2012-12-28 08:00:00	Nuit	0.18941457679047424
2012-12-28 08:00:00	RENAULT	18.132963553164448
2012-12-28 08:00:00	Regulation Medicale	0.7741358069017945
2012-12-28 08:00:00	SAP	0.09515575521487296
2012-12-28 08:00:00	Services	6.724595651909477
2012-12-28 08:00:00	Tech. Axa	65.12290655772523
2012-12-28 08:00:00	Tech. Inter	2.7146590901182144
2012-12-28 08:00:00	Tech. Total	13.389315418339791
2012-12-28 08:00:00	Téléphonie	172.22530342695734
2012-12-28 08:30:00	CAT	40.8048936216975
2012-12-28 08:30:00	CMS	0.0
2012-12-28 08:30:00	Domicile	8.198372671432644
2012-12-28 08:30:00	Gestion	0.0
2012-12-28 08:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 08:30:00	Gestion Assurances	0.0
2012-12-28 08:30:00	Gestion Relation Clienteles	0.0
2012-12-28 08:30:00	Gestion Renault	0.0
2012-12-28 08:30:00	Japon	1.464295592197622
2012-12-28 08:30:00	Manager	0.0
2012-12-28 08:30:00	Mécanicien	0.9901998830382963
2012-12-28 08:30:00	Médical	6.80542194066647
2012-12-28 08:30:00	Nuit	0.18941457679047424
2012-12-28 08:30:00	RENAULT	9.690952850907946
2012-12-28 08:30:00	Regulation Medicale	0.4765666593258011
2012-12-28 08:30:00	SAP	0.0
2012-12-28 08:30:00	Services	9.848278854439371
2012-12-28 08:30:00	Tech. Axa	114.88160323991137
2012-12-28 08:30:00	Tech. Inter	4.771520148062194
2012-12-28 08:30:00	Tech. Total	17.76963490327094
2012-12-28 08:30:00	Téléphonie	316.69890885035306
2012-12-28 09:00:00	CAT	74.87467795273577
2012-12-28 09:00:00	CMS	0.0
2012-12-28 09:00:00	Domicile	15.546627738725773
2012-12-28 09:00:00	Gestion	0.09515575521487296
2012-12-28 09:00:00	Gestion - Accueil Telephonique	10.597457138157502
2012-12-28 09:00:00	Gestion Assurances	0.5910466301791995
2012-12-28 09:00:00	Gestion Clients	0.4861494833483837
2012-12-28 09:00:00	Gestion DZ	0.0
2012-12-28 09:00:00	Gestion Relation Clienteles	0.29256344876254836
2012-12-28 09:00:00	Gestion Renault	0.0
2012-12-28 09:00:00	Japon	0.09515575521487296
2012-12-28 09:00:00	Manager	0.0
2012-12-28 09:00:00	Mécanicien	1.1320846008304697
2012-12-28 09:00:00	Médical	10.73981498513623
2012-12-28 09:00:00	Nuit	0.09515575521487296
2012-12-28 09:00:00	RENAULT	6.179928514070245
2012-12-28 09:00:00	RTC	4.8506008503330715
2012-12-28 09:00:00	Regulation Medicale	1.2653412270597375
2012-12-28 09:00:00	SAP	2.4418614559139717
2012-12-28 09:00:00	Services	20.965787770028086
2012-12-28 09:00:00	Tech. Axa	191.40252572218316
2012-12-28 09:00:00	Tech. Inter	9.122401954668604
2012-12-28 09:00:00	Tech. Total	31.661028446346542
2012-12-28 09:00:00	Téléphonie	594.5508233772792
2012-12-28 09:30:00	CAT	98.96657881875632
2012-12-28 09:30:00	CMS	0.0
2012-12-28 09:30:00	Domicile	25.019306417324483
2012-12-28 09:30:00	Gestion	0.0
2012-12-28 09:30:00	Gestion - Accueil Telephonique	14.035239231682137
2012-12-28 09:30:00	Gestion Assurances	2.1394404889236673
2012-12-28 09:30:00	Gestion Clients	0.3849882628426693
2012-12-28 09:30:00	Gestion DZ	0.0
2012-12-28 09:30:00	Gestion Relation Clienteles	0.872618589537062
2012-12-28 09:30:00	Gestion Renault	0.0
2012-12-28 09:30:00	Japon	1.9900886236886972
2012-12-28 09:30:00	Manager	0.09515575521487296
2012-12-28 09:30:00	Mécanicien	1.832247907609994
2012-12-28 09:30:00	Médical	13.897380732891298
2012-12-28 09:30:00	Nuit	0.09515575521487296
2012-12-28 09:30:00	Prestataires	0.0
2012-12-28 09:30:00	RENAULT	7.841593891855463
2012-12-28 09:30:00	RTC	6.3726033678323795
2012-12-28 09:30:00	Regulation Medicale	0.8439630288686217
2012-12-28 09:30:00	SAP	3.1091314681837456
2012-12-28 09:30:00	Services	33.72522215109668
2012-12-28 09:30:00	Tech. Axa	232.30448513258887
2012-12-28 09:30:00	Tech. Inter	10.765633956615684
2012-12-28 09:30:00	Tech. Total	38.04535418484937
2012-12-28 09:30:00	Téléphonie	761.6714828897823
2012-12-28 10:00:00	CAT	105.80038897005761
2012-12-28 10:00:00	CMS	0.0
2012-12-28 10:00:00	Domicile	32.29041947443568
2012-12-28 10:00:00	Gestion	0.0
2012-12-28 10:00:00	Gestion - Accueil Telephonique	15.127113609268672
2012-12-28 10:00:00	Gestion Assurances	3.038473679236766
2012-12-28 10:00:00	Gestion Clients	0.6770473746085903
2012-12-28 10:00:00	Gestion DZ	0.09515575521487296
2012-12-28 10:00:00	Gestion Relation Clienteles	1.055394111448038
2012-12-28 10:00:00	Gestion Renault	0.0
2012-12-28 10:00:00	Japon	1.2447059456397325
2012-12-28 10:00:00	Manager	0.0
2012-12-28 10:00:00	Mécanicien	1.141059672590199
2012-12-28 10:00:00	Médical	16.832935973545744
2012-12-28 10:00:00	Nuit	0.0
2012-12-28 10:00:00	Prestataires	0.0
2012-12-28 10:00:00	RENAULT	6.344619100342301
2012-12-28 10:00:00	RTC	6.637053962976706
2012-12-28 10:00:00	Regulation Medicale	1.141059672590199
2012-12-28 10:00:00	SAP	2.9605430225708007
2012-12-28 10:00:00	Services	34.10184560420912
2012-12-28 10:00:00	Tech. Axa	220.24533144983874
2012-12-28 10:00:00	Tech. Inter	13.889006714467262
2012-12-28 10:00:00	Tech. Total	38.802484428972235
2012-12-28 10:00:00	Téléphonie	875.3185514547426
2012-12-28 10:30:00	CAT	98.56557708949066
2012-12-28 10:30:00	CMS	0.0
2012-12-28 10:30:00	Domicile	32.82711066723333
2012-12-28 10:30:00	Gestion	0.09515575521487296
2012-12-28 10:30:00	Gestion - Accueil Telephonique	15.884029116455249
2012-12-28 10:30:00	Gestion Assurances	2.021962560860242
2012-12-28 10:30:00	Gestion Clients	0.37530795863728983
2012-12-28 10:30:00	Gestion DZ	0.0
2012-12-28 10:30:00	Gestion Relation Clienteles	1.0863972043566106
2012-12-28 10:30:00	Gestion Renault	0.0
2012-12-28 10:30:00	Japon	1.3271978477481827
2012-12-28 10:30:00	Manager	0.18941457679047424
2012-12-28 10:30:00	Mécanicien	1.3840674634403127
2012-12-28 10:30:00	Médical	16.277213344050374
2012-12-28 10:30:00	Nuit	0.0
2012-12-28 10:30:00	Prestataires	0.0
2012-12-28 10:30:00	RENAULT	4.32849463193326
2012-12-28 10:30:00	RTC	8.356455490716533
2012-12-28 10:30:00	Regulation Medicale	0.8532003319939019
2012-12-28 10:30:00	SAP	3.5572817855883554
2012-12-28 10:30:00	Services	37.70501725343349
2012-12-28 10:30:00	Tech. Axa	192.45906900577495
2012-12-28 10:30:00	Tech. Inter	13.732042499503166
2012-12-28 10:30:00	Tech. Total	40.04741605059338
2012-12-28 10:30:00	Téléphonie	896.0512770813248
2012-12-28 11:00:00	CAT	99.10232960883134
2012-12-28 11:00:00	CMS	0.14912668231945814
2012-12-28 11:00:00	Domicile	30.545408802317347
2012-12-28 11:00:00	Gestion	0.09515575521487296
2012-12-28 11:00:00	Gestion - Accueil Telephonique	17.561905603882714
2012-12-28 11:00:00	Gestion Assurances	3.2567867216481927
2012-12-28 11:00:00	Gestion Clients	0.6666565524087087
2012-12-28 11:00:00	Gestion DZ	0.0
2012-12-28 11:00:00	Gestion Relation Clienteles	0.5673140004549815
2012-12-28 11:00:00	Gestion Renault	0.0
2012-12-28 11:00:00	Japon	0.9689883459009163
2012-12-28 11:00:00	Manager	0.0
2012-12-28 11:00:00	Mécanicien	1.8600590113788051
2012-12-28 11:00:00	Médical	15.847108103089251
2012-12-28 11:00:00	Nuit	0.0
2012-12-28 11:00:00	Prestataires	0.0
2012-12-28 11:00:00	RENAULT	4.721541150919554
2012-12-28 11:00:00	RTC	8.075036549875346
2012-12-28 11:00:00	Regulation Medicale	0.7948810226950265
2012-12-28 11:00:00	SAP	3.0203167677390574
2012-12-28 11:00:00	Services	37.86301539161431
2012-12-28 11:00:00	Tech. Axa	161.92657276035052
2012-12-28 11:00:00	Tech. Inter	14.724793745689396
2012-12-28 11:00:00	Tech. Total	39.79477949777821
2012-12-28 11:00:00	Téléphonie	914.0285103445348
2012-12-28 11:30:00	CAT	96.04386733644772
2012-12-28 11:30:00	CMS	0.14912668231945814
2012-12-28 11:30:00	Domicile	31.217099912679483
2012-12-28 11:30:00	Gestion	0.0
2012-12-28 11:30:00	Gestion - Accueil Telephonique	13.504568714099914
2012-12-28 11:30:00	Gestion Assurances	2.211902370171237
2012-12-28 11:30:00	Gestion Clients	0.3849882628426693
2012-12-28 11:30:00	Gestion DZ	0.0
2012-12-28 11:30:00	Gestion Relation Clienteles	1.3580168209274657
2012-12-28 11:30:00	Gestion Renault	0.0
2012-12-28 11:30:00	Japon	1.4411393647013915
2012-12-28 11:30:00	Manager	0.0
2012-12-28 11:30:00	Mécanicien	1.3287717442528102
2012-12-28 11:30:00	Médical	14.711168516409721
2012-12-28 11:30:00	Nuit	0.0
2012-12-28 11:30:00	Prestataires	0.0
2012-12-28 11:30:00	RENAULT	4.116818453028741
2012-12-28 11:30:00	RTC	6.6640555179497625
2012-12-28 11:30:00	Regulation Medicale	1.065388951672821
2012-12-28 11:30:00	SAP	2.932757476765866
2012-12-28 11:30:00	Services	30.476369980226306
2012-12-28 11:30:00	Tech. Axa	179.71469614736833
2012-12-28 11:30:00	Tech. Inter	11.367095613108177
2012-12-28 11:30:00	Tech. Total	35.66002714803983
2012-12-28 11:30:00	Téléphonie	942.0215012610086
2012-12-28 12:00:00	CAT	58.730179536828274
2012-12-28 12:00:00	CMS	0.13060701265177332
2012-12-28 12:00:00	Domicile	14.951358389655612
2012-12-28 12:00:00	Gestion	0.0
2012-12-28 12:00:00	Gestion - Accueil Telephonique	7.324568471089172
2012-12-28 12:00:00	Gestion Assurances	0.37530795863728983
2012-12-28 12:00:00	Gestion Clients	0.18941457679047424
2012-12-28 12:00:00	Gestion DZ	0.0
2012-12-28 12:00:00	Gestion Relation Clienteles	0.4765666593258011
2012-12-28 12:00:00	Gestion Renault	0.0
2012-12-28 12:00:00	Japon	1.9114236143961127
2012-12-28 12:00:00	Manager	0.0
2012-12-28 12:00:00	Mécanicien	1.0463417890086824
2012-12-28 12:00:00	Médical	15.749243711581427
2012-12-28 12:00:00	Nuit	0.09515575521487296
2012-12-28 12:00:00	Prestataires	0.0
2012-12-28 12:00:00	RENAULT	3.707590913344978
2012-12-28 12:00:00	RTC	2.2554360021785724
2012-12-28 12:00:00	Regulation Medicale	0.37530795863728983
2012-12-28 12:00:00	SAP	2.1868432109987657
2012-12-28 12:00:00	Services	20.882649636137586
2012-12-28 12:00:00	Tech. Axa	146.16689773712767
2012-12-28 12:00:00	Tech. Inter	11.873350599391346
2012-12-28 12:00:00	Tech. Total	29.814215391292144
2012-12-28 12:00:00	Téléphonie	846.0211389324736
2012-12-28 12:30:00	CAT	42.341174054158316
2012-12-28 12:30:00	CMS	0.0
2012-12-28 12:30:00	Domicile	9.671141926496619
2012-12-28 12:30:00	Gestion	0.0
2012-12-28 12:30:00	Gestion - Accueil Telephonique	2.3441065771890957
2012-12-28 12:30:00	Gestion Assurances	0.4765666593258011
2012-12-28 12:30:00	Gestion Clients	0.09515575521487296
2012-12-28 12:30:00	Gestion DZ	0.0
2012-12-28 12:30:00	Gestion Relation Clienteles	0.18941457679047424
2012-12-28 12:30:00	Gestion Renault	0.0
2012-12-28 12:30:00	Japon	0.9810883249053148
2012-12-28 12:30:00	Manager	0.0
2012-12-28 12:30:00	Mécanicien	0.4765666593258011
2012-12-28 12:30:00	Médical	11.960999553058018
2012-12-28 12:30:00	Nuit	0.0
2012-12-28 12:30:00	Prestataires	0.0
2012-12-28 12:30:00	RENAULT	2.4850150436030116
2012-12-28 12:30:00	RTC	1.5322073072156028
