DATE	ASS_ASSIGNMENT	prediction
2012-12-28 01:00:00	Gestion Assurances	0.0
2012-12-28 01:00:00	Gestion Relation Clienteles	0.0
2012-12-28 01:00:00	Gestion Renault	0.0
2012-12-28 01:00:00	Japon	0.3197564906884544
2012-12-28 01:00:00	Médical	0.3871958834252965
2012-12-28 01:00:00	Nuit	11.572342759039442
2012-12-28 01:00:00	RENAULT	0.5677326114036031
2012-12-28 01:00:00	Regulation Medicale	0.2718465698146062
2012-12-28 01:00:00	SAP	0.007903977190246004
2012-12-28 01:00:00	Services	0.38181207401196054
2012-12-28 01:00:00	Tech. Axa	2.8078115769699226
2012-12-28 01:00:00	Tech. Inter	0.3578652771805597
2012-12-28 01:00:00	Téléphonie	18.328391229356054
2012-12-28 01:30:00	CMS	0.0
2012-12-28 01:30:00	Crises	0.0
2012-12-28 01:30:00	Domicile	0.07199231565920981
2012-12-28 01:30:00	Gestion	0.0
2012-12-28 01:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 01:30:00	Gestion Assurances	0.0
2012-12-28 01:30:00	Gestion Relation Clienteles	0.0
2012-12-28 01:30:00	Gestion Renault	0.0
2012-12-28 01:30:00	Japon	0.2529074791604103
2012-12-28 01:30:00	Médical	0.26628817431330676
2012-12-28 01:30:00	Nuit	8.917218345400435
2012-12-28 01:30:00	RENAULT	0.3847750397810732
2012-12-28 01:30:00	Regulation Medicale	0.14807673892954096
2012-12-28 01:30:00	SAP	0.0
2012-12-28 01:30:00	Services	0.29058552414915945
2012-12-28 01:30:00	Tech. Axa	2.1989180809283266
2012-12-28 01:30:00	Tech. Inter	0.22485435043285787
2012-12-28 01:30:00	Téléphonie	12.130136728512111
2012-12-28 02:00:00	CMS	0.0
2012-12-28 02:00:00	Crises	0.0
2012-12-28 02:00:00	Domicile	0.09958860839350683
2012-12-28 02:00:00	Gestion	0.0
2012-12-28 02:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 02:00:00	Gestion Assurances	0.0
2012-12-28 02:00:00	Gestion Relation Clienteles	0.0
2012-12-28 02:00:00	Gestion Renault	0.0
2012-12-28 02:00:00	Japon	0.25850766167448985
2012-12-28 02:00:00	Médical	0.2656836827957257
2012-12-28 02:00:00	Nuit	6.8274203076120035
2012-12-28 02:00:00	RENAULT	0.23502947915418224
2012-12-28 02:00:00	Regulation Medicale	0.12241764082068292
2012-12-28 02:00:00	SAP	0.0
2012-12-28 02:00:00	Services	0.23532086357278212
2012-12-28 02:00:00	Tech. Axa	1.6108483337542416
2012-12-28 02:00:00	Tech. Inter	0.34875593138466654
2012-12-28 02:00:00	Téléphonie	11.995744180104767
2012-12-28 02:30:00	CMS	0.0
2012-12-28 02:30:00	Crises	0.0
2012-12-28 02:30:00	Domicile	0.12538712018332498
2012-12-28 02:30:00	Gestion	0.0
2012-12-28 02:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 02:30:00	Gestion Assurances	0.0
2012-12-28 02:30:00	Gestion Relation Clienteles	0.0
2012-12-28 02:30:00	Gestion Renault	0.0
2012-12-28 02:30:00	Japon	0.37752805953721696
2012-12-28 02:30:00	Médical	0.23679797865168625
2012-12-28 02:30:00	Nuit	6.44830171347285
2012-12-28 02:30:00	RENAULT	0.2543535327402734
2012-12-28 02:30:00	Regulation Medicale	0.06965173649371463
2012-12-28 02:30:00	SAP	0.0
2012-12-28 02:30:00	Services	0.20117972491520542
2012-12-28 02:30:00	Tech. Axa	1.464482033247169
2012-12-28 02:30:00	Tech. Inter	0.20553518096738577
2012-12-28 02:30:00	Téléphonie	7.334333122339913
2012-12-28 03:00:00	CMS	0.0
2012-12-28 03:00:00	Crises	0.0
2012-12-28 03:00:00	Domicile	0.060424398219721454
2012-12-28 03:00:00	Gestion	0.0
2012-12-28 03:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 03:00:00	Gestion Assurances	0.0
2012-12-28 03:00:00	Gestion Relation Clienteles	0.0
2012-12-28 03:00:00	Gestion Renault	0.0
2012-12-28 03:00:00	Japon	0.37817393660558213
2012-12-28 03:00:00	Médical	0.30614665354942777
2012-12-28 03:00:00	Nuit	5.796348276572581
2012-12-28 03:00:00	RENAULT	0.3261118548906586
2012-12-28 03:00:00	Regulation Medicale	0.08635304145056165
2012-12-28 03:00:00	SAP	0.0
2012-12-28 03:00:00	Services	0.12955440577772423
2012-12-28 03:00:00	Tech. Axa	1.2650506225386855
2012-12-28 03:00:00	Tech. Inter	0.18588568210945253
2012-12-28 03:00:00	Téléphonie	7.193735395968847
2012-12-28 03:30:00	CMS	0.0
2012-12-28 03:30:00	Crises	0.0
2012-12-28 03:30:00	Domicile	0.022700709805979002
2012-12-28 03:30:00	Gestion	0.0
2012-12-28 03:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 03:30:00	Gestion Assurances	0.0
2012-12-28 03:30:00	Gestion Relation Clienteles	0.0
2012-12-28 03:30:00	Gestion Renault	0.0
2012-12-28 03:30:00	Japon	0.2905632292908226
2012-12-28 03:30:00	Médical	0.3043513062148757
2012-12-28 03:30:00	Nuit	4.824501030517526
2012-12-28 03:30:00	RENAULT	0.15093035830857593
2012-12-28 03:30:00	Regulation Medicale	0.0251613459058329
2012-12-28 03:30:00	SAP	0.0
2012-12-28 03:30:00	Services	0.10708823478143285
2012-12-28 03:30:00	Tech. Axa	0.9550138138672295
2012-12-28 03:30:00	Tech. Inter	0.2145667896466745
2012-12-28 03:30:00	Téléphonie	4.718113948846016
2012-12-28 04:00:00	CMS	0.0
2012-12-28 04:00:00	Crises	0.0
2012-12-28 04:00:00	Domicile	0.060424398219721454
2012-12-28 04:00:00	Gestion	0.0
2012-12-28 04:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 04:00:00	Gestion Assurances	0.0
2012-12-28 04:00:00	Gestion Relation Clienteles	0.0
2012-12-28 04:00:00	Gestion Renault	0.0
2012-12-28 04:00:00	Japon	0.2773639887658053
2012-12-28 04:00:00	Médical	0.2120615486695044
2012-12-28 04:00:00	Nuit	4.747120256254056
2012-12-28 04:00:00	RENAULT	0.29441895966410053
2012-12-28 04:00:00	Regulation Medicale	0.050261376194450945
2012-12-28 04:00:00	SAP	0.0
2012-12-28 04:00:00	Services	0.09050418643539508
2012-12-28 04:00:00	Tech. Axa	0.9718259571783664
2012-12-28 04:00:00	Tech. Inter	0.1749725365002675
2012-12-28 04:00:00	Téléphonie	6.5676328786226685
2012-12-28 04:30:00	CMS	0.0
2012-12-28 04:30:00	Crises	0.0
2012-12-28 04:30:00	Domicile	0.09958860839350683
2012-12-28 04:30:00	Gestion	0.0
2012-12-28 04:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 04:30:00	Gestion Assurances	0.0
2012-12-28 04:30:00	Gestion Relation Clienteles	0.0
2012-12-28 04:30:00	Gestion Renault	0.0
2012-12-28 04:30:00	Japon	0.28316646985520466
2012-12-28 04:30:00	Médical	0.22215582206687792
2012-12-28 04:30:00	Nuit	5.654855794026521
2012-12-28 04:30:00	RENAULT	0.13587122218927689
2012-12-28 04:30:00	Regulation Medicale	0.0251613459058329
2012-12-28 04:30:00	SAP	0.0
2012-12-28 04:30:00	Services	0.11537025643861476
2012-12-28 04:30:00	Tech. Axa	0.9878030861414498
2012-12-28 04:30:00	Tech. Inter	0.16422141790042286
2012-12-28 04:30:00	Téléphonie	6.78129222866634
2012-12-28 05:00:00	CMS	0.0
2012-12-28 05:00:00	Crises	0.0
2012-12-28 05:00:00	Domicile	0.06288351083317521
2012-12-28 05:00:00	Gestion	0.0
2012-12-28 05:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 05:00:00	Gestion Assurances	0.0
2012-12-28 05:00:00	Gestion Relation Clienteles	0.0
2012-12-28 05:00:00	Gestion Renault	0.0
2012-12-28 05:00:00	Japon	0.2235984252800198
2012-12-28 05:00:00	Médical	0.24291458219583603
2012-12-28 05:00:00	Nuit	5.717018429541225
2012-12-28 05:00:00	RENAULT	0.16934570008178973
2012-12-28 05:00:00	Regulation Medicale	0.024777664893646634
2012-12-28 05:00:00	SAP	0.0
2012-12-28 05:00:00	Services	0.16178638380651655
2012-12-28 05:00:00	Tech. Axa	1.1409539075956678
2012-12-28 05:00:00	Tech. Inter	0.13357005291833862
2012-12-28 05:00:00	Téléphonie	4.1860028113415195
2012-12-28 05:30:00	CMS	0.0
2012-12-28 05:30:00	Crises	0.0
2012-12-28 05:30:00	Domicile	0.06905410757035338
2012-12-28 05:30:00	Gestion	0.0
2012-12-28 05:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 05:30:00	Gestion Assurances	0.0
2012-12-28 05:30:00	Gestion Relation Clienteles	0.0
2012-12-28 05:30:00	Gestion Renault	0.0
2012-12-28 05:30:00	Japon	0.2295444952303469
2012-12-28 05:30:00	Médical	0.14506844385004358
2012-12-28 05:30:00	Nuit	6.361898717998618
2012-12-28 05:30:00	RENAULT	0.14110744524139776
2012-12-28 05:30:00	Regulation Medicale	0.10047763385081768
2012-12-28 05:30:00	SAP	0.0
2012-12-28 05:30:00	Services	0.17625112455377343
2012-12-28 05:30:00	Tech. Axa	1.501095058343758
2012-12-28 05:30:00	Tech. Inter	0.1353284097546985
2012-12-28 05:30:00	Téléphonie	9.247481783082364
2012-12-28 06:00:00	CMS	0.0
2012-12-28 06:00:00	Crises	0.0
2012-12-28 06:00:00	Domicile	0.06079254162444281
2012-12-28 06:00:00	Gestion	0.0
2012-12-28 06:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 06:00:00	Gestion Assurances	0.0
2012-12-28 06:00:00	Gestion Relation Clienteles	0.0
2012-12-28 06:00:00	Gestion Renault	0.0
2012-12-28 06:00:00	Japon	0.3512509952676863
2012-12-28 06:00:00	Médical	0.3668361844664843
2012-12-28 06:00:00	Nuit	10.097978317075658
2012-12-28 06:00:00	RENAULT	0.21000030444377815
2012-12-28 06:00:00	Regulation Medicale	0.0832241796083447
2012-12-28 06:00:00	SAP	0.0
2012-12-28 06:00:00	Services	0.10634839247902698
2012-12-28 06:00:00	Tech. Axa	1.8519423916964177
2012-12-28 06:00:00	Tech. Inter	0.18297023010819569
2012-12-28 06:00:00	Téléphonie	18.9581240241084
2012-12-28 06:30:00	CMS	0.0
2012-12-28 06:30:00	Crises	0.0
2012-12-28 06:30:00	Domicile	0.08241843385184221
2012-12-28 06:30:00	Gestion	0.0
2012-12-28 06:30:00	Gestion - Accueil Telephonique	0.0
2012-12-28 06:30:00	Gestion Assurances	0.0
2012-12-28 06:30:00	Gestion Relation Clienteles	0.0
2012-12-28 06:30:00	Gestion Renault	0.0
2012-12-28 06:30:00	Japon	0.5042003812822832
2012-12-28 06:30:00	Médical	0.3153516513955622
2012-12-28 06:30:00	Nuit	12.384024266461482
2012-12-28 06:30:00	RENAULT	0.5741537052022749
2012-12-28 06:30:00	Regulation Medicale	0.0483903501441425
2012-12-28 06:30:00	SAP	0.0
2012-12-28 06:30:00	Services	0.2612964725005333
2012-12-28 06:30:00	Tech. Axa	3.45923268590004
2012-12-28 06:30:00	Tech. Inter	0.3292449892200406
2012-12-28 06:30:00	Tech. Total	0.6431422348552045
2012-12-28 06:30:00	Téléphonie	14.85193504346936
2012-12-28 07:00:00	CMS	0.0
2012-12-28 07:00:00	Crises	0.0
2012-12-28 07:00:00	Domicile	0.1443703655634864
2012-12-28 07:00:00	Gestion	0.0
2012-12-28 07:00:00	Gestion - Accueil Telephonique	0.0
2012-12-28 07:00:00	Gestion Assurances	0.0
2012-12-28 07:00:00	Gestion Relation Clienteles	0.0
2012-12-28 07:00:00	Gestion Renault	0.0
2012-12-28 07:00:00	Japon	0.5252756377894217
2012-12-28 07:00:00	Mécanicien	0.010311602916950324
2012-12-28 07:00:00	Médical	1.4303131864177663
2012-12-28 07:00:00	Nuit	26.708491390086856
2012-12-28 07:00:00	RENAULT	1.5718243810884784
2012-12-28 07:00:00	Regulation Medicale	0.16362381433669013
2012-12-28 07:00:00	SAP	0.00784672380428173
2012-12-28 07:00:00	Services	0.41558030434336496
2012-12-28 07:00:00	Tech. Axa	6.905639880469967
2012-12-28 07:00:00	Tech. Inter	0.4713207073878484
2012-12-28 07:00:00	Tech. Total	0.9639248389022262
2012-12-28 07:00:00	Téléphonie	44.21627870204661
2012-12-28 07:30:00	CAT	0.14949415280568842
2012-12-28 07:30:00	CMS	0.0
2012-12-28 07:30:00	Crises	0.0
2012-12-28 07:30:00	Domicile	0.9190513781503641
2012-12-28 07:30:00	Gestion	0.0
2012-12-28 07:30:00	Gestion - Accueil Telephonique	0.03807252213080892
2012-12-28 07:30:00	Gestion Assurances	0.0
2012-12-28 07:30:00	Gestion Relation Clienteles	0.0
2012-12-28 07:30:00	Gestion Renault	0.0
2012-12-28 07:30:00	Japon	0.7606182846953645
2012-12-28 07:30:00	Manager	0.08124361107912854
2012-12-28 07:30:00	Mécanicien	0.10613914394938843
2012-12-28 07:30:00	Médical	1.4041174695911187
2012-12-28 07:30:00	Nuit	11.93711225261749
2012-12-28 07:30:00	RENAULT	8.787755569393804
2012-12-28 07:30:00	Regulation Medicale	0.13799083341028268
2012-12-28 07:30:00	SAP	0.007519896299248519
2012-12-28 07:30:00	Services	1.0222301215572829
2012-12-28 07:30:00	Tech. Axa	48.60372458637838
2012-12-28 07:30:00	Tech. Inter	1.750471650971407
2012-12-28 07:30:00	Tech. Total	3.291626512197635
2012-12-28 07:30:00	Téléphonie	84.85159801479887
2012-12-28 08:00:00	CAT	21.540388262574204
2012-12-28 08:00:00	CMS	0.0
2012-12-28 08:00:00	Domicile	3.0123749697769324
2012-12-28 08:00:00	Gestion	0.0
2012-12-28 08:00:00	Gestion - Accueil Telephonique	0.007625771133662607
2012-12-28 08:00:00	Gestion Assurances	0.0
2012-12-28 08:00:00	Gestion Relation Clienteles	0.0
2012-12-28 08:00:00	Gestion Renault	0.0
2012-12-28 08:00:00	Japon	0.9097125125571738
2012-12-28 08:00:00	Manager	0.048836376838874075
2012-12-28 08:00:00	Mécanicien	0.9179944743254632
2012-12-28 08:00:00	Médical	4.327743850947723
2012-12-28 08:00:00	Nuit	0.7871746358803774
2012-12-28 08:00:00	RENAULT	21.634856097688623
2012-12-28 08:00:00	Regulation Medicale	0.383560762593579
2012-12-28 08:00:00	SAP	0.0399921670865492
2012-12-28 08:00:00	Services	5.559922219534838
2012-12-28 08:00:00	Tech. Axa	86.70867336589359
2012-12-28 08:00:00	Tech. Inter	4.560180181668234
2012-12-28 08:00:00	Tech. Total	14.270582970894495
2012-12-28 08:00:00	Téléphonie	191.7438519796024
2012-12-28 08:30:00	CAT	43.265311672581554
2012-12-28 08:30:00	CMS	0.0
2012-12-28 08:30:00	Domicile	9.036388277585752
2012-12-28 08:30:00	Gestion	0.0
2012-12-28 08:30:00	Gestion - Accueil Telephonique	0.03025650860820033
2012-12-28 08:30:00	Gestion Assurances	0.0
2012-12-28 08:30:00	Gestion Relation Clienteles	0.01546353575026469
2012-12-28 08:30:00	Gestion Renault	0.0
2012-12-28 08:30:00	Japon	1.327294257085131
2012-12-28 08:30:00	Manager	0.031269173158921415
2012-12-28 08:30:00	Mécanicien	0.8494631276126406
2012-12-28 08:30:00	Médical	8.338562310782834
2012-12-28 08:30:00	Nuit	0.2009034455128078
2012-12-28 08:30:00	RENAULT	9.90887145037358
2012-12-28 08:30:00	Regulation Medicale	0.5082257157191561
2012-12-28 08:30:00	SAP	0.19841230133764257
2012-12-28 08:30:00	Services	10.542942284563004
2012-12-28 08:30:00	Tech. Axa	145.84190615370338
2012-12-28 08:30:00	Tech. Inter	7.794774356365214
2012-12-28 08:30:00	Tech. Total	63.312818012856056
2012-12-28 08:30:00	Téléphonie	343.20536909629953
2012-12-28 09:00:00	CAT	76.6273814552284
2012-12-28 09:00:00	CMS	0.0
2012-12-28 09:00:00	Domicile	19.742558283730563
2012-12-28 09:00:00	Gestion	0.007519896299248519
2012-12-28 09:00:00	Gestion - Accueil Telephonique	15.674770386809417
2012-12-28 09:00:00	Gestion Assurances	0.6576957448636657
2012-12-28 09:00:00	Gestion Clients	0.5964656248979064
2012-12-28 09:00:00	Gestion DZ	0.08618369757607125
2012-12-28 09:00:00	Gestion Relation Clienteles	0.4062864871508244
2012-12-28 09:00:00	Gestion Renault	0.007572463660762097
2012-12-28 09:00:00	Japon	1.777241615753119
2012-12-28 09:00:00	Manager	0.048150145763932
2012-12-28 09:00:00	Mécanicien	1.2594415590323527
2012-12-28 09:00:00	Médical	14.853961562756483
2012-12-28 09:00:00	Nuit	0.060006004263407145
2012-12-28 09:00:00	RENAULT	8.361532045254666
2012-12-28 09:00:00	RTC	5.095921300833303
2012-12-28 09:00:00	Regulation Medicale	0.9550261355095084
2012-12-28 09:00:00	SAP	3.8987439453537225
2012-12-28 09:00:00	Services	21.950563157973022
2012-12-28 09:00:00	Tech. Axa	243.41112180673738
2012-12-28 09:00:00	Tech. Inter	13.54734999292963
2012-12-28 09:00:00	Tech. Total	62.712997452254484
2012-12-28 09:00:00	Téléphonie	641.975025919705
2012-12-28 09:30:00	CAT	112.60072498543215
2012-12-28 09:30:00	CMS	0.01061472913378765
2012-12-28 09:30:00	Domicile	26.9572821084711
2012-12-28 09:30:00	Gestion	0.0
2012-12-28 09:30:00	Gestion - Accueil Telephonique	20.44793779844297
2012-12-28 09:30:00	Gestion Assurances	2.6297827535324845
2012-12-28 09:30:00	Gestion Clients	0.7295934695249395
2012-12-28 09:30:00	Gestion DZ	0.15720408814849238
2012-12-28 09:30:00	Gestion Relation Clienteles	0.7878349797851254
2012-12-28 09:30:00	Gestion Renault	0.015934859111997303
2012-12-28 09:30:00	Japon	2.254058453478151
2012-12-28 09:30:00	Manager	0.0813512084830779
2012-12-28 09:30:00	Mécanicien	1.5219501585863422
2012-12-28 09:30:00	Médical	20.261938823361813
2012-12-28 09:30:00	Nuit	0.07495304141607821
2012-12-28 09:30:00	Prestataires	0.0
2012-12-28 09:30:00	RENAULT	9.040941307208099
2012-12-28 09:30:00	RTC	8.014328281870808
2012-12-28 09:30:00	Regulation Medicale	1.1100677343861818
2012-12-28 09:30:00	SAP	4.965656027919834
2012-12-28 09:30:00	Services	32.40979938525757
2012-12-28 09:30:00	Tech. Axa	324.76116619016204
2012-12-28 09:30:00	Tech. Inter	17.97065921568031
2012-12-28 09:30:00	Tech. Total	42.13665429067857
2012-12-28 09:30:00	Téléphonie	767.0880102738676
2012-12-28 10:00:00	CAT	115.84748842106094
2012-12-28 10:00:00	CMS	0.009933377879820338
2012-12-28 10:00:00	Domicile	32.445523571559995
2012-12-28 10:00:00	Gestion	0.0
2012-12-28 10:00:00	Gestion - Accueil Telephonique	20.71697131109131
2012-12-28 10:00:00	Gestion Assurances	2.734697684921923
2012-12-28 10:00:00	Gestion Clients	0.8624601360782873
2012-12-28 10:00:00	Gestion DZ	0.16479159720551326
2012-12-28 10:00:00	Gestion Relation Clienteles	0.9850109576742455
2012-12-28 10:00:00	Gestion Renault	0.007572463660762097
2012-12-28 10:00:00	Japon	1.8263971076610572
2012-12-28 10:00:00	Manager	0.0687440112635418
2012-12-28 10:00:00	Mécanicien	1.7968525202487946
2012-12-28 10:00:00	Médical	22.296535520587163
2012-12-28 10:00:00	Nuit	0.037544699664597746
2012-12-28 10:00:00	Prestataires	0.0
2012-12-28 10:00:00	RENAULT	11.56529914342271
2012-12-28 10:00:00	RTC	9.17559913863528
2012-12-28 10:00:00	Regulation Medicale	1.260764406569145
2012-12-28 10:00:00	SAP	4.863013164189213
2012-12-28 10:00:00	Services	34.22096920700816
2012-12-28 10:00:00	Tech. Axa	336.09143418066316
2012-12-28 10:00:00	Tech. Inter	27.297133817909433
2012-12-28 10:00:00	Tech. Total	40.82368887846152
2012-12-28 10:00:00	Téléphonie	880.6658810750192
2012-12-28 10:30:00	CAT	112.13112388915951
2012-12-28 10:30:00	CMS	0.0
2012-12-28 10:30:00	Domicile	32.28243768295661
2012-12-28 10:30:00	Gestion	0.02254323837631276
2012-12-28 10:30:00	Gestion - Accueil Telephonique	22.835937047939645
2012-12-28 10:30:00	Gestion Assurances	2.8819883583364128
2012-12-28 10:30:00	Gestion Clients	0.8525739679880532
2012-12-28 10:30:00	Gestion DZ	0.14014025260034665
2012-12-28 10:30:00	Gestion Relation Clienteles	1.030030455937845
2012-12-28 10:30:00	Gestion Renault	0.02349562096626272
2012-12-28 10:30:00	Japon	1.844600297179549
2012-12-28 10:30:00	Manager	0.07495304141607821
2012-12-28 10:30:00	Mécanicien	1.855832099237535
2012-12-28 10:30:00	Médical	22.817792670362632
2012-12-28 10:30:00	Nuit	0.02254323837631276
2012-12-28 10:30:00	Prestataires	0.0455102753609828
2012-12-28 10:30:00	RENAULT	18.942337508419996
2012-12-28 10:30:00	RTC	9.575140958671517
2012-12-28 10:30:00	Regulation Medicale	1.6806389025503174
2012-12-28 10:30:00	SAP	5.163503871742622
2012-12-28 10:30:00	Services	34.210796655195075
2012-12-28 10:30:00	Tech. Axa	313.43156457139236
2012-12-28 10:30:00	Tech. Inter	27.32586841230754
2012-12-28 10:30:00	Tech. Total	42.51159129344098
2012-12-28 10:30:00	Téléphonie	903.8900264961414
2012-12-28 11:00:00	CAT	126.88477655290137
2012-12-28 11:00:00	CMS	0.030046700134800732
2012-12-28 11:00:00	Domicile	33.068511118978215
2012-12-28 11:00:00	Gestion	0.0386005149823256
2012-12-28 11:00:00	Gestion - Accueil Telephonique	21.579696395899465
2012-12-28 11:00:00	Gestion Assurances	3.310682052635374
2012-12-28 11:00:00	Gestion Clients	0.8307966415547057
2012-12-28 11:00:00	Gestion DZ	0.1563119469871955
2012-12-28 11:00:00	Gestion Relation Clienteles	0.9933932788163277
2012-12-28 11:00:00	Gestion Renault	0.0
2012-12-28 11:00:00	Japon	1.6472511446196967
2012-12-28 11:00:00	Manager	0.06953537705996497
2012-12-28 11:00:00	Mécanicien	2.1095059930841717
2012-12-28 11:00:00	Médical	24.59906639499999
2012-12-28 11:00:00	Nuit	0.030046700134782434
2012-12-28 11:00:00	Prestataires	0.0
2012-12-28 11:00:00	RENAULT	11.019161327361239
2012-12-28 11:00:00	RTC	9.91813689069969
2012-12-28 11:00:00	Regulation Medicale	1.3739757365588836
2012-12-28 11:00:00	SAP	5.043388577516511
2012-12-28 11:00:00	Services	34.16760931935925
2012-12-28 11:00:00	Tech. Axa	271.9729679861006
2012-12-28 11:00:00	Tech. Inter	28.293638432492223
2012-12-28 11:00:00	Tech. Total	44.47113994803808
2012-12-28 11:00:00	Téléphonie	915.4824498221778
2012-12-28 11:30:00	CAT	120.64963927370421
2012-12-28 11:30:00	CMS	0.020040869252223193
2012-12-28 11:30:00	Domicile	32.29899133122679
2012-12-28 11:30:00	Gestion	0.0
2012-12-28 11:30:00	Gestion - Accueil Telephonique	21.976640633039015
2012-12-28 11:30:00	Gestion Assurances	2.9308022409883403
2012-12-28 11:30:00	Gestion Clients	0.7902219061475658
2012-12-28 11:30:00	Gestion DZ	0.15550463768388542
2012-12-28 11:30:00	Gestion Relation Clienteles	1.0961342170697728
2012-12-28 11:30:00	Gestion Renault	0.015934859111997303
2012-12-28 11:30:00	Japon	1.701246424934285
2012-12-28 11:30:00	Manager	0.07872145541917952
2012-12-28 11:30:00	Mécanicien	1.7913950289002258
2012-12-28 11:30:00	Médical	22.864520234899206
2012-12-28 11:30:00	Nuit	0.06826820085721001
2012-12-28 11:30:00	Prestataires	0.054565335676508835
2012-12-28 11:30:00	RENAULT	13.11148148711972
2012-12-28 11:30:00	RTC	9.13098055801349
2012-12-28 11:30:00	Regulation Medicale	1.6457610093811448
2012-12-28 11:30:00	SAP	4.474917710505362
2012-12-28 11:30:00	Services	31.44083352923145
2012-12-28 11:30:00	Tech. Axa	239.7873578851312
2012-12-28 11:30:00	Tech. Inter	30.068493037217284
2012-12-28 11:30:00	Tech. Total	43.23282976915681
2012-12-28 11:30:00	Téléphonie	943.8003713611032
2012-12-28 12:00:00	CAT	79.04236019437143
2012-12-28 12:00:00	CMS	0.029771440335003875
2012-12-28 12:00:00	Domicile	17.867007431333207
2012-12-28 12:00:00	Gestion	0.007519896299248519
2012-12-28 12:00:00	Gestion - Accueil Telephonique	7.171885777109612
2012-12-28 12:00:00	Gestion Assurances	1.5085995107946772
2012-12-28 12:00:00	Gestion Clients	0.32945337224257437
2012-12-28 12:00:00	Gestion DZ	0.0939091036500419
2012-12-28 12:00:00	Gestion Relation Clienteles	0.3065239244929687
2012-12-28 12:00:00	Gestion Renault	0.007572463660762097
2012-12-28 12:00:00	Japon	1.6109611828539359
2012-12-28 12:00:00	Manager	0.04535149833190655
2012-12-28 12:00:00	Mécanicien	1.0119691746173132
2012-12-28 12:00:00	Médical	19.40313188420808
2012-12-28 12:00:00	Nuit	0.037544699664597746
2012-12-28 12:00:00	Prestataires	0.010936216888483853
2012-12-28 12:00:00	RENAULT	8.192622004588692
2012-12-28 12:00:00	RTC	4.397382296729223
2012-12-28 12:00:00	Regulation Medicale	1.4339286513869056
2012-12-28 12:00:00	SAP	2.6564750455822628
2012-12-28 12:00:00	Services	22.337670728402042
2012-12-28 12:00:00	Tech. Axa	158.63441310969642
2012-12-28 12:00:00	Tech. Inter	41.35495287377023
2012-12-28 12:00:00	Tech. Total	34.82833855685467
2012-12-28 12:00:00	Téléphonie	847.5871030528647
2012-12-28 12:30:00	CAT	52.07400646554924
2012-12-28 12:30:00	CMS	0.0
2012-12-28 12:30:00	Domicile	10.429979883255891
2012-12-28 12:30:00	Gestion	0.0
2012-12-28 12:30:00	Gestion - Accueil Telephonique	3.414668833457013
